state_code,labels,first_funding_at,age_first_funding_year,age_last_funding_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500
1,1,8,0.7534,0.7534,13,1,1000000,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23,0,0,1,0,0,0,3.0,1
12,1,520,0.6658,5.1315,15,4,41000000,2,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,1,879,1,0,1,1,1,0,1.75,1
24,0,336,0.3699,0.3699,3,1,7000000,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,1,313,0,0,1,0,0,0,1.0,1
12,1,96,0.8301,2.0767,4,2,55000000,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,348,0,0,1,1,0,0,2.0,1
2,1,408,3.7452,4.9671,10,2,69000000,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,635,0,0,1,1,0,0,3.5,1
2,1,324,1.3288,7.0795,25,8,129677153,3,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,137,1,0,1,1,1,1,3.0,1
2,1,461,2.5041,7.2521,4,6,232000100,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,352,0,0,1,0,1,1,3.6667,1
2,1,523,0.0849,1.5863,5,2,5700000,3,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,399,0,1,1,0,0,0,4.0,1
12,1,496,5.6384,5.6384,3,1,10500000,1,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,1,282,0,0,0,0,0,1,4.0,1
22,0,540,1.9699,3.9205,2,2,23000000,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,125,1,0,0,0,0,0,3.0,1
31,1,198,5.4329,9.4959,13,3,14000000,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,1,143,0,0,1,1,0,0,3.0,1
2,1,501,1.6466,1.6466,4,2,7500000,0,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,742,0,1,1,0,0,0,2.0,1
31,0,91,0.1589,2.4274,1,2,9000000,2,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,258,1,0,1,0,0,0,1.0,1
25,0,107,0.7644,0.7644,3,1,500000,0,0,0,0,0,1,11,0,0,0,0,0,1,0,0,0,0,409,1,0,0,0,0,0,1.0,1
2,1,38,0.0356,0.726,4,2,70000,2,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,106,0,1,0,0,0,0,1.0,1
2,0,324,0.5808,1.6548,3,2,850000,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,874,0,1,1,0,0,0,1.0,1
2,1,128,3.8767,3.8767,9,1,15000000,2,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,777,1,0,0,0,0,0,1.0,1
2,1,137,4.8877,4.8877,8,1,10571182,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,805,0,0,1,0,0,0,1.0,0
2,0,477,0.5808,0.5808,13,1,500000,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,782,0,1,0,0,0,0,1.0,0
2,1,352,0.9233,4.7425,12,7,24900000,3,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,316,1,1,1,0,0,0,3.0,1
2,0,416,1.7616,2.326,12,2,3529175,3,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,793,1,0,1,0,0,0,1.0,0
22,1,241,0.0,4.6164,15,4,23400000,3,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,1,341,0,0,1,1,1,0,2.25,1
2,1,346,7.4027,7.4027,15,1,8800000,3,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,1,5.0,1
22,0,202,0.0,0.0,2,1,1500000,1,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,800,0,0,0,0,0,0,6.0,1
2,0,160,4.8603,9.4247,3,7,74000000,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,884,1,0,0,0,1,1,2.0,1
24,1,367,1.4164,2.0,3,3,8800000,2,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,326,0,0,1,1,0,0,1.0,0
2,1,471,2.5808,4.6082,3,2,7100000,3,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,681,0,1,1,0,0,0,1.5,1
12,1,521,1.3315,2.9973,8,3,3500000,6,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,38,1,1,1,0,0,0,1.6667,1
2,1,407,1.589,1.589,6,1,3000000,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,843,0,0,1,0,0,0,2.0,1
22,0,295,0.1288,0.274,5,2,11000,1,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,841,0,1,0,0,0,0,1.0,0
2,1,447,6.5452,8.6,4,3,26200000,1,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,201,1,0,0,0,1,0,2.5,1
2,1,314,1.3259999999999998,2.7096,6,2,29000000,3,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,489,0,0,0,1,1,0,2.5,1
2,0,148,4.8438,4.8438,2,1,10000000,0,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,422,0,0,0,1,0,0,2.0,0
2,0,482,0.8521,0.8521,3,1,500000,3,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,735,0,1,0,0,0,0,3.0,1
2,1,200,0.0849,1.8384,3,3,11500000,3,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,299,0,1,1,1,0,0,1.5,1
28,1,533,1.1699,3.8932,8,5,5350000,3,0,0,0,1,0,8,0,0,0,1,0,0,0,0,0,0,293,0,1,1,0,0,0,3.0,1
2,0,78,0.6658,3.989,27,3,11015719,4,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,41,1,0,1,0,0,0,2.0,1
2,1,10,-0.4959,0.6301,8,2,2535000,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,675,0,1,1,0,0,0,5.0,1
28,1,390,5.4658,8.9534,4,3,19000000,2,0,0,0,1,0,8,0,0,0,1,0,0,0,0,0,0,307,1,0,0,1,1,0,5.3333,1
2,1,202,0.0,2.7644,4,3,475000,1,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,662,0,1,0,0,0,0,4.0,0
22,1,105,5.7671,7.862999999999999,16,2,36000000,1,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,126,1,0,0,1,0,0,1.0,1
2,1,252,3.1671,3.1671,4,1,12000000,0,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,727,0,0,0,0,1,0,5.0,1
2,1,347,0.4,3.7589,15,4,122000000,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,337,0,0,1,1,1,1,2.5,1
22,1,412,0.0795,0.0795,8,1,1750000,2,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,1,170,0,0,0,0,0,0,5.0,1
22,1,243,0.5562,0.5562,3,1,130000,2,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,583,0,1,0,0,0,0,1.0,0
23,0,152,7.9178,10.9041,4,3,13222860,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,1,503,1,0,0,0,0,0,3.0,1
10,0,213,4.1315,6.1507,10,2,2192000,3,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,1,50,1,0,0,1,0,0,3.0,0
12,1,221,5.1452,5.1452,4,1,2000000,1,0,0,1,0,0,34,0,1,0,0,0,0,0,0,0,0,571,1,0,0,0,0,0,1.0,1
2,1,58,3.0219,4.9589,11,2,9400000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,116,0,0,1,0,0,0,2.0,1
2,1,354,5.3452,7.2274,2,4,13045000,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,205,0,0,1,1,0,0,2.0,1
2,1,273,0.1753,4.0986,8,4,10000000,3,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,197,0,0,1,1,1,0,1.25,1
2,1,413,1.4247,1.4247,7,1,6000000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,772,0,0,0,1,0,0,2.0,1
25,0,8,2.0,3.5562,3,2,2100000,1,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,804,1,1,0,0,0,0,2.0,0
31,1,349,0.4192,0.8877,3,2,3250000,3,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,1,630,1,0,1,0,0,0,1.0,1
2,0,456,6.5726,7.1562,1,3,148000000,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,238,1,0,0,1,0,0,3.5,1
2,1,162,3.9178,9.3014,10,2,24500000,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,221,1,0,1,0,0,0,2.0,1
29,0,286,-0.0192,0.8959,4,2,72000,1,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,638,0,1,0,0,0,0,1.0,0
2,0,516,6.6027,6.6027,3,1,10360000,1,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,573,0,0,0,0,1,0,5.0,1
22,1,442,0.0192,1.5699,12,3,1310000,2,0,1,0,0,0,30,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6.0,1
22,0,10,-0.1151,-0.1151,1,1,150000,1,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,642,0,1,0,0,0,0,1.0,0
2,1,198,3.0877,9.3178,5,3,64000000,2,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,406,1,0,0,1,1,0,3.3333,1
23,0,327,0.0,0.0,2,1,250000,1,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,731,0,1,0,0,0,0,1.0,0
2,1,62,-0.2521,2.0877,6,3,1830000,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,84,0,1,1,0,0,0,2.0,0
24,1,11,0.4192,1.0247,10,2,9800000,4,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,707,0,0,1,1,0,0,4.5,1
2,1,240,1.8247,1.8247,15,1,2300000,3,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,274,0,0,1,0,0,0,1.0,0
31,0,474,2.4192,3.0904,3,2,1310000,4,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,601,0,1,0,0,0,0,1.0,0
2,0,324,0.0822,0.8384,4,2,4500000,5,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,614,0,1,0,1,0,0,5.5,1
2,1,228,2.1616,5.7315,5,3,22000000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,37,0,0,1,1,1,0,2.6667,1
2,1,521,0.6658,2.0795,23,3,10000000,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,818,0,1,1,1,0,0,2.6667,1
22,1,33,0.8904,2.2521,21,4,36500000,3,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,512,0,0,1,1,1,0,1.5,1
3,1,238,1.7507,9.9589,35,7,33672656,3,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,812,1,0,1,1,0,0,2.0,1
2,1,120,0.8603,2.926,4,3,19000000,1,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,485,0,0,1,1,0,0,2.0,1
2,1,393,3.4685,3.4685,3,1,30000000,1,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,287,0,0,0,1,0,0,4.0,1
2,1,118,5.8658,9.9644,7,6,53818873,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,179,1,0,0,0,1,0,4.25,1
2,0,61,2.6658,2.6658,6,1,5500000,0,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,457,0,0,1,0,0,0,1.0,1
31,1,146,1.9973,1.9973,3,1,6000000,2,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,864,0,0,1,0,0,0,1.0,1
2,0,427,1.4959,1.6658,2,2,30150000,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86,0,0,1,1,0,0,1.5,1
2,1,72,3.7863,5.5123,11,2,83000000,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,435,1,0,0,0,0,0,1.0,0
22,0,7,1.0,2.7096,1,2,12000000,0,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,136,0,0,1,1,0,0,1.0,0
2,1,241,0.1644,1.4986,6,2,3500000,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,768,0,1,1,0,0,0,1.0,0
2,1,420,1.4301,1.4301,5,1,4000000,3,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,789,0,0,1,0,0,0,4.0,1
2,0,386,2.4521,3.6027,9,2,4000000,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,839,0,0,1,0,0,0,1.0,1
2,1,88,5.8274,7.7151,11,2,25000000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,196,1,0,0,0,0,0,4.5,1
22,1,372,0.8356,3.7616,5,3,1420698,1,0,1,0,0,0,18,0,0,1,0,0,0,0,0,0,0,814,1,1,0,0,0,0,2.0,1
2,1,337,1.6219,5.3315,5,2,10000000,1,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,368,1,0,1,0,0,0,3.0,1
2,1,241,1.1644,4.7973,18,3,67000000,5,1,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,453,0,0,1,1,1,0,2.6667,1
2,1,110,0.337,5.2301,13,4,53000000,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,714,0,1,1,1,1,0,4.5,1
2,0,77,0.4658,1.2247,5,2,300000,2,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,737,0,1,0,1,0,0,2.0,1
2,1,521,5.6685,8.5014,4,3,1400000,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,264,0,1,0,0,0,0,1.0,0
2,1,164,2.9178,4.2548,4,2,6500000,3,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,509,0,0,1,0,0,0,7.0,1
2,1,206,1.2795,1.2795,8,1,5000000,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,68,0,0,1,0,0,0,1.0,1
31,1,196,2.9342,5.5342,6,2,9600000,2,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,736,0,0,1,0,0,0,3.0,1
31,1,320,0.2466,7.4164,9,5,58200000,3,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,340,0,0,1,1,1,1,1.4,1
12,1,164,0.9151,3.7479,14,3,28000000,2,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,77,0,0,1,1,1,0,2.6667,1
28,1,556,4.7479,5.2301,10,2,30000000,3,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,1,363,1,0,0,0,0,0,1.0,0
2,1,8,1.0,2.1644,10,2,3500000,2,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,477,0,1,1,0,0,0,2.0,0
12,0,200,0.0849,0.0849,7,1,16700000,2,0,0,1,0,0,34,0,1,0,0,0,0,0,0,0,0,331,0,0,1,0,0,0,4.0,0
1,0,219,11.1452,11.1452,0,1,18000000,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,1,563,0,0,0,1,0,0,7.0,1
2,1,441,7.537000000000001,7.537000000000001,6,1,15000000,1,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,678,0,0,0,0,0,1,6.0,1
2,0,165,3.9178,3.9178,2,2,12000000,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,209,0,0,1,1,0,0,4.0,1
23,0,11,1.2849,1.2849,1,1,15000,1,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,107,0,1,0,0,0,0,1.0,0
31,1,280,1.3096,1.3096,11,1,200000,3,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,1,518,1,0,0,0,0,0,1.0,0
2,0,14,4.0274,4.0274,0,1,15000000,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,569,0,0,0,0,1,0,1.0,0
2,1,566,-0.0822,1.2301,4,2,1400000,2,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,554,0,1,0,0,0,0,3.0,0
22,0,217,-0.8658,6.1233,5,4,11400000,1,0,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,385,1,0,0,1,0,0,3.0,1
2,1,94,0.7562,4.4137,14,4,34250000,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,398,1,0,1,1,1,0,2.25,1
28,1,8,0.0,2.7205,4,4,3800000,4,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,1,724,0,1,1,0,0,0,4.75,1
2,1,383,4.4521,6.1151,3,2,10100000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,226,1,0,0,0,1,0,3.0,1
2,0,46,4.0795,4.0795,0,1,4000000,0,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,609,0,0,0,1,0,0,6.0,1
2,1,176,1.9562,1.9562,11,1,3011408,3,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,300,0,0,0,1,0,0,1.0,1
2,0,544,9.7315,9.7315,2,1,8000000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,587,1,0,0,0,0,0,3.0,1
2,1,430,0.0,2.8795,15,2,12700000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,256,0,0,1,0,0,0,1.5,1
2,0,521,0.0,0.0,5,1,300000,4,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,762,0,1,0,0,0,0,2.0,0
2,1,232,0.0,0.0,21,1,5675000,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,523,1,0,0,0,0,0,4.0,1
2,1,526,4.0877,4.0877,13,1,1000000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,278,0,1,0,0,0,0,5.0,1
6,0,522,0.0,0.0,2,1,125000,0,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,100,0,1,0,0,0,0,1.0,0
4,0,260,0.2247,0.9534,2,2,700000,2,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,605,0,1,0,0,0,0,2.5,0
31,1,115,0.2521,0.6438,6,2,532000,2,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,755,0,1,0,0,0,0,5.0,1
2,1,60,0.2137,2.2137,8,2,8500000,3,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,30,0,0,1,1,0,0,1.0,1
31,1,456,3.5699,3.5699,2,1,9400000,3,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,408,0,0,0,1,0,0,1.0,1
26,0,9,-1.0,2.2493,3,2,350000,1,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,109,0,1,0,0,0,0,1.0,1
22,1,371,1.1671,3.2110000000000003,16,2,12300000,3,0,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,798,0,0,0,1,1,0,1.5,1
12,1,462,1.5753,5.9589,6,5,25413298,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,526,1,0,1,1,0,0,3.0,1
2,1,106,0.4329,1.126,23,2,9800000,2,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,840,0,1,1,0,0,0,4.5,1
2,0,10,-0.3288,0.337,5,2,1015000,2,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,665,0,1,0,0,0,0,5.0,1
3,1,9,0.0,3.4712,4,5,10000003,2,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,761,1,0,1,1,0,0,1.5,1
9,1,247,0.7699,2.8548,3,2,1750000,2,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,0,1.0,1
2,1,481,0.9397,0.9397,4,1,100000,2,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,505,0,1,0,0,0,0,3.0,1
2,1,190,1.926,1.926,1,1,12000000,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,235,1,0,0,0,0,0,2.0,1
2,0,475,0.6685,0.6685,7,1,50000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,1,0,0,0,0,3.0,0
2,0,463,2.5808,2.5808,4,1,20000000,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,153,0,0,0,1,0,0,4.0,1
28,1,177,2.9671,3.7151,16,2,42500000,3,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,1,484,0,0,0,0,1,1,5.5,1
2,1,6,0.0,2.3479,7,3,22487000,2,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,412,1,0,0,1,1,0,2.3333,1
2,1,440,2.5342,2.5342,3,1,7800000,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,379,1,0,0,0,0,0,2.0,1
20,1,183,3.9726,10.2493,8,4,59000000,1,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,1,347,0,0,0,1,1,0,6.0,1
8,0,203,2.337,2.337,5,1,4000000,4,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,461,0,0,1,0,0,0,1.0,1
2,1,214,1.5452,4.5178,6,4,71400000,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,568,1,0,1,0,0,0,2.6667,1
2,1,74,0.7918,4.3205,5,3,25500000,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,570,0,0,1,1,0,0,2.6667,1
2,1,117,5.8603,7.6986,28,4,28932322,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,121,1,0,0,0,1,0,2.6667,1
2,1,8,0.9616,5.7151,18,6,35200000,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,318,1,0,1,1,1,0,2.3333,1
12,0,246,5.2027,8.1178,2,2,10000000,1,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,1,522,1,0,0,0,1,0,2.5,1
2,1,549,0.7178,3.7068,11,3,22100000,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,117,1,0,1,1,0,0,2.6667,1
12,1,32,3.0521,9.4767,4,5,33000000,1,0,0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,506,1,0,0,1,1,1,2.0,1
2,1,298,6.2986,6.2986,9,1,15000000,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,434,0,0,0,0,0,0,3.0,1
2,1,195,6.937,9.1589,6,3,13000000,1,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,883,0,0,0,0,0,1,3.0,1
2,1,177,1.9671,3.1945,5,2,12800000,1,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,242,0,0,1,1,0,0,2.5,1
22,0,8,0.1671,3.7808,6,2,626096,3,0,1,0,0,0,18,0,0,1,0,0,0,0,0,0,0,93,1,0,1,0,0,0,1.0,1
12,1,285,-0.1671,3.6493,12,4,20350000,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,458,0,1,1,1,0,0,3.75,1
2,0,68,5.7836,5.7836,1,1,10000000,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,544,1,0,0,0,0,0,3.0,1
2,1,457,0.5671,0.5671,5,1,425000,3,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,764,0,1,0,0,0,0,2.0,1
2,1,332,5.3644,7.9781,5,3,37891054,1,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,163,1,0,0,1,1,0,3.0,1
2,1,197,1.0877,7.7616,9,5,40000000,1,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,520,1,0,1,1,1,0,4.0,1
2,1,334,0.7014,2.126,10,3,5550000,4,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,699,0,0,1,1,0,0,3.0,1
2,1,477,0.5808,0.5808,3,1,770000,3,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,701,0,1,0,0,0,0,6.0,1
28,0,65,0.1068,4.7342,0,4,19550000,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,471,1,0,1,0,0,0,1.0,1
2,1,259,1.4795,2.2521,6,2,4000000,1,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,1.0,0
30,1,282,1.0849,5.8192,14,4,42000000,4,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,215,0,0,1,1,1,0,2.3333,1
3,0,506,3.6548,3.6548,0,1,1900000,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,1,431,0,0,1,0,0,0,1.0,1
2,1,53,1.1781,2.7151,21,3,45039999,3,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,528,0,0,1,1,1,0,3.6667,1
2,0,439,4.5315,4.5315,1,1,1310000,1,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,747,1,0,0,0,0,0,4.0,1
24,1,8,7.0027,7.0027,3,1,3000000,1,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,1,819,0,0,1,0,0,0,3.0,0
2,1,8,0.0,3.4548,9,4,36000000,3,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,535,0,0,1,1,1,1,3.0,1
2,1,411,0.1644,0.1644,3,1,3000000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,751,1,0,0,0,0,0,1.0,0
0,0,61,9.7534,9.7534,1,1,50000,1,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,488,1,0,0,0,0,0,1.0,0
12,1,211,2.1233,6.0192,5,3,21900000,2,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,880,1,0,1,1,0,0,1.6667,1
22,1,166,0.4904,0.4904,6,1,240000,1,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,171,0,1,0,0,0,0,2.0,1
2,1,5,0.0,5.3014,17,4,34700000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,82,1,0,1,1,0,0,2.25,1
9,1,472,1.2274,5.8712,4,4,33000000,2,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,549,1,0,1,1,1,0,5.3333,1
22,0,182,1.3014,2.4685,3,2,1800000,2,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,728,1,1,0,0,0,0,5.0,1
3,1,6,0.0,3.6548,14,3,27300000,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,849,0,0,1,1,1,0,3.0,1
2,0,216,3.1342,5.2521,6,2,6760000,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,565,1,0,0,0,0,0,1.5,1
2,1,0,0.0,6.4986,24,3,26914000,3,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,155,0,0,1,1,1,0,6.0,1
2,1,92,3.7562,3.7562,1,1,27500000,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,373,0,0,0,0,1,0,7.0,1
28,0,288,4.2795,4.2795,4,1,9000000,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,1,577,0,0,0,0,0,1,2.0,1
2,0,21,4.0356,4.0356,3,1,954000,1,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,354,1,0,0,0,0,0,1.0,0
2,1,302,5.3041,8.6247,4,3,53000000,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,232,0,0,0,0,1,1,4.6667,1
2,1,323,2.3315,6.6767,17,4,23100000,3,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,279,1,0,1,1,1,0,2.0,1
